SourcedFrom,FileTimeUtc,Botnet,SourceIp,SourcePort,SourceIpAsnNr,TargetIp,TargetPort,Payload,SourceIpCountryCode,SourceIpRegion,SourceIpCity,SourceIpPostalCode,SourceIpLatitude,SourceIpLongitude,SourceIpMetroCode,SourceIpAreaCode,HttpRequest,HttpReferrer,HttpUserAgent,HttpMethod,HttpVersion,HttpHost,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Threat Confidence
SinkHoleMessage,1.31E+17,B106-MULTI,210.195.121.136,51330,AS4788,204.95.99.109,102,,MY,12,Petaling Jaya,,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,118.100.232.145,19607,AS4788,204.95.99.109,246,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,32|,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,115.135.164.164,59580,AS4788,204.95.99.86,1644,,MY,2,Alor Setar,,6.121,100.3601,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,202.184.208.38,26310,AS2042,204.95.99.109,88,,MY,12,Sepang,,2.6931,101.7498,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,115.135.194.102,11340,AS4788,204.95.99.31,288,,MY,5,Nilai,,2.8033,101.7972,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,203.106.154.117,4836,AS4788,204.95.99.31,288,,MY,7,Ipoh,,4.5841,101.0829,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,60.50.250.119,56592,AS4788,204.95.99.86,991,,MY,12,Shah Alam,,3.0833,101.5333,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,120.140.1.54,49857,AS38322,204.95.99.109,100,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,203.106.149.142,17618,AS4788,204.95.99.86,1644,,MY,9,Penang,,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,219.92.119.30,53154,AS4788,204.95.99.31,105,,MY,2,Alor Setar,,6.121,100.3601,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,203.106.155.162,1985,AS4788,204.95.99.109,3723,,MY,7,Ipoh,,4.5841,101.0829,0,0,yKpiyqEiHig270oaf/q7FguBfHlqXEiA6VzaM/zPDHmVO73i6XqrdG6TzpsRgczJ,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Rebhip,14.192.215.184,1575,AS9534,204.95.99.142,82,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,32|,,,,,,,,,,,Low
SinkHoleMessage,1.31E+17,B106-MULTI,1.9.103.117,3951,AS4788,204.95.99.109,88,,MY,4,Melaka,,2.196,102.2405,0,0,lv0njxq80NEW_282D72840njxq80USER0njxq80User-pc0njxq800njxq80WIN_8 X64 SP00njxq800.4d0njxq80N0njxq80--,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,113.210.130.146,7678,AS9534,204.95.99.31,288,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Poison,219.93.221.69,51309,AS4788,204.95.99.130,6666,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,d,,,,,,,,,,,Low
SinkHoleMessage,1.31E+17,B106-MULTI,1.9.107.79,11408,AS4788,204.95.99.109,333,,MY,11,Kuching,,1.55,110.3333,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.138.51.171,21967,AS4788,204.95.99.109,81,,MY,16,Kota Kinabalu,,5.9749,116.0724,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,202.188.215.34,19197,AS4788,204.95.99.109,86,,MY,7,Ipoh,,4.5841,101.0829,0,0,lv||Victim_20B12AE1||SYAIFUL-PC/Syaiful||MY||WIN_7 X64||4||No-AntiVirus||FlipSnack - EP301 dis12 by Nazera Binti Dan - Google Chrome,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,1.9.102.240,20557,AS4788,204.95.99.109,1122,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,60.52.60.238,53180,AS4788,204.95.99.31,1920,,MY,1,Johor Bahru,,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,210.187.215.9,56674,AS4788,204.95.99.26,2221,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,191,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,210.186.58.224,5780,AS4788,204.95.99.86,991,,MY,11,Kuching,,1.55,110.3333,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,183.171.174.115,8530,AS10030,204.95.99.26,99,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.0,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,1.9.102.72,13793,AS4788,204.95.99.109,1122,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,115.135.233.234,52099,AS4788,204.95.99.109,1888,,MY,5,Seremban,,2.7297,101.9381,0,0,lv0njxq80HACKED_283D07D70njxq80USA0njxq80WIN_7 X64 SP00njxq800.20njxq80Pro Evolution Soccer 2013,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,115.134.64.7,24686,AS4788,204.95.99.31,288,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,1.9.99.37,5430,AS4788,204.95.99.86,1644,,MY,6,Kuantan,,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,175.145.223.226,14580,AS4788,204.95.99.26,99,,MY,12,Petaling Jaya,,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,118.101.200.70,37190,AS4788,204.95.99.86,991,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,183.171.167.119,11735,AS10030,204.95.99.109,95,,MY,,,,2.5,112.5,0,0,lv||UsbV_7C5F509D||HAMIRULL/Azman||MY||WIN_7 X64||5||Avira Desktop||The Purge Anarchy  2014  1080p.mp4 - VLC media player,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.140.91.162,37888,AS4788,204.95.99.109,300,,MY,12,Seri Kembangan,,3.0333,101.7167,0,0,myversion|3.6 Private,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,149.129.129.238,50668,AS9930,204.95.99.109,88,,MY,,,,2.5,112.5,0,0,lv0njxq80TeeeeFa_A864F4EC0njxq80BAYSTAR-PC0njxq80BAYSTAR0njxq800njxq80WIN_7 X64 SP10njxq800.4d0njxq80Y0njxq80--,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,115.164.55.30,17690,AS4818,204.95.99.109,88,,MY,,,,2.5,112.5,0,0,lv0njxq80w0rm 4_80C24C490njxq80ASUS0njxq80HERO0njxq800njxq80WIN_7 X64 SP10njxq800.4d0njxq80Y0njxq80--,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,183.171.172.113,7604,AS10030,204.95.99.86,1644,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,14.1.200.123,49324,AS45960,204.95.99.109,82,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,118.101.51.16,51969,AS4788,204.95.99.31,1920,,MY,9,Ayer Itam,,5.4,100.2833,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,58.26.102.194,24801,AS4788,204.95.99.31,288,,MY,1,Muar,,2.0442,102.5689,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,115.134.148.7,54881,AS4788,204.95.99.31,288,,MY,12,Klang,,3.0333,101.45,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,103.1.69.128,57946,AS45960,204.95.99.109,88,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,118.100.232.166,6663,AS4788,204.95.99.86,991,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,60.50.189.157,2467,AS4788,204.95.99.109,82,,MY,11,Sibu,,2.3,111.8167,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,1.9.102.161,3398,AS4788,204.95.99.109,81,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,175.145.176.149,52318,AS4788,204.95.99.86,2000,,MY,12,Petaling Jaya,,3.0833,101.65,0,0,lv|'|'|Y3Jvd25fREM0N0U1RTI=|'|'|DANISH-PC|'|'|Danish|'|'|2014-09-20|'|'|MYS|'|'|Win 7 Ultimate SP1 x64|'|'|No|'|'|0.5.0E|'|'|..|'|'|U3BsYXNoIFBSTyBFWA==|'|'|[endof],,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,60.51.9.100,52957,AS4788,204.95.99.109,88,,MY,7,Ipoh,,4.5841,101.0829,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,113.210.3.87,41758,AS9534,204.95.99.86,991,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,203.106.153.246,12757,AS4788,204.95.99.109,88,,MY,7,Bagan Serai,,5.0108,100.541,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,210.186.54.45,1497,AS4788,204.95.99.26,1999,,MY,3,Kota Bharu,,6.1333,102.2386,0,0,216,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,175.145.97.75,13978,AS4788,204.95.99.31,2288,,MY,2,Jitra,,6.2681,100.4217,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,113.210.138.58,23197,AS9534,204.95.99.109,7777,,MY,12,Petaling Jaya,,3.0833,101.65,0,0,POST /ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,203.106.159.37,6418,AS4788,204.95.99.109,1122,,MY,5,Seremban,,2.7297,101.9381,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,61.6.56.17,56033,AS2042,204.95.99.109,2023,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,120.141.198.31,63156,AS38322,204.95.99.109,7777,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,120.141.249.254,64577,AS38322,204.95.99.109,7777,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,103.21.44.22,7954,AS132435,204.95.99.109,1122,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.140.230.150,51707,AS4788,204.95.99.109,86,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,lv||UsbV_B2F14FAE||USER-PC/User||MY||WIN_7 X86||4||No-AntiVirus||MyPC Backup Setup Wizard,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.140.128.190,62199,AS4788,204.95.99.109,333,,MY,16,Kota Kinabalu,,5.9749,116.0724,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,219.92.117.154,50939,AS4788,204.95.99.86,4442,,MY,16,Kota Kinabalu,,5.9749,116.0724,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,60.50.50.178,50879,AS4788,204.95.99.109,1997,,MY,12,Seri Kembangan,,3.0333,101.7167,0,0,Iok1FFYnjLanN7DCYhruM7X9gJjyBRkfhXwhih3KR0hBH0pI1zGKJbsMgqdRIhJd,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,1.9.96.238,9338,AS4788,204.95.99.31,288,,MY,13,Kuala Terengganu,,5.3302,103.1408,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,183.171.160.1,64890,AS10030,204.95.99.109,333,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,60.54.87.168,49332,AS4788,204.95.99.86,84,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,60.48.177.78,7828,AS4788,204.95.99.86,1644,,MY,2,Sungai Petani,,5.647,100.4877,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,61.6.56.23,54110,AS2042,204.95.99.109,88,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,175.143.250.242,49844,AS4788,204.95.99.86,991,,MY,12,Puchong,,3.0167,101.6167,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,1.9.103.118,9918,AS4788,204.95.99.109,333,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,60.50.71.33,18109,AS4788,204.95.99.109,82,,MY,6,Kuala Lipis,,4.1842,102.0468,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.143.56.54,52505,AS4788,204.95.99.109,4,,MY,1,Johor Bahru,,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,113.210.133.191,13882,AS9534,204.95.99.109,1998,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,110.159.20.122,58517,AS4788,204.95.99.86,4442,,MY,,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,175.140.89.51,15360,AS4788,204.95.99.31,105,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,203.121.53.35,15720,AS9930,204.95.99.31,288,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,113.210.138.244,39533,AS9534,204.95.99.31,105,,MY,12,Petaling Jaya,,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,203.106.150.73,8551,AS4788,204.95.99.109,2233,,MY,9,Penang,,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,118.100.111.60,57699,AS4788,204.95.99.86,1988,,MY,,,,2.5,112.5,0,0,POST /READY HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,175.145.187.188,1702,AS4788,204.95.99.31,1920,,MY,1,Johor Bahru,,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,123.136.107.108,4019,AS38466,204.95.99.31,1920,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,203.106.159.24,1395,AS4788,204.95.99.31,1920,,MY,5,Seremban,,2.7297,101.9381,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,203.106.159.29,14502,AS4788,204.95.99.109,1888,,MY,5,Seremban,,2.7297,101.9381,0,0,lv0njxq80D.H_F16_9661A2950njxq80DELL-PC0njxq80Dell0njxq800njxq80WIN_7 X86 SP00njxq800.4d0njxq80Y0njxq80--,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,203.106.149.117,21185,AS4788,204.95.99.109,88,,MY,9,Penang,,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.137.196.13,22270,AS4788,204.95.99.109,102,,MY,12,Salak Selatan,,3.1,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,124.13.26.186,64572,AS4788,204.95.99.109,1888,,MY,12,Puchong,,3.0167,101.6167,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,113.210.9.27,19471,AS9534,204.95.99.109,95,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,lv||UsbV_78822A22||COMPAQ-PC/COMPAQ||MY||WIN_7 X64||5||No-AntiVirus||[,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,113.210.11.197,8096,AS9534,204.95.99.109,258,,MY,12,Kajang,,2.9927,101.7909,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,1.9.96.99,2317,AS4788,204.95.99.31,2288,,MY,3,Kota Bharu,,6.1333,102.2386,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,113.210.136.134,61765,AS9534,204.95.99.31,1066,,MY,12,Petaling Jaya,,3.0833,101.65,0,0,"lv|'|'|S29sQG5fOUUwRkM3QUM=|'|'|ACER-PC|'|'|Acer|'|'|2014-04-04|'|'|USA|'|'|Win 7 Home Premium SP1 x64|'|'|Yes|'|'|0.5.0E|'|'|..|'|'|TWlmdGFoQXJhYi5kaWMgLSBLYW11cyBlTWlmdGFoIDIuMDAuMDMg|'|'|682dfec8c66a0de6f1475ca73c462a69,[endof]",,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,120.139.112.10,60087,AS38322,204.95.99.109,8899,,MY,12,Petaling Jaya,,3.0833,101.65,0,0,lv0njxq80Welcome_9CDE76430njxq80WHITE0njxq80Haha0njxq800njxq80WIN_7 X86 SP10njxq800.4d0njxq80Y0njxq80--,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,124.13.50.15,51220,AS4788,204.95.99.86,4442,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,210.186.188.201,52549,AS4788,204.95.99.109,88,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,210.186.53.191,8682,AS4788,204.95.99.31,105,,MY,6,Kuantan,,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,110.159.57.34,27830,AS4788,204.95.99.109,333,,MY,16,Kota Kinabalu,,5.9749,116.0724,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,203.106.80.152,3858,AS4788,204.95.99.31,288,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,118.101.203.105,45056,AS4788,204.95.99.109,1177,,MY,12,Puchong,,3.0167,101.6167,0,0,"lv|'|'|SGlQIEhvUF9CODUxQjZEMA==|'|'|RAYDA|'|'|redhamanshor|'|'|2013-11-30|'|'||'|'|Win XP ProfessionalSP2 x86|'|'|No|'|'|0.6.4|'|'|..|'|'|QSBNb3N0IFdhbnRlZCBNYW4gKDIwMTQpIEZ1bGwgTW92aWUgLSBXYXRjaDMyIC0gR29vZ2xlIENocm9tZQ==|'|'|5702673368512820f82155c9e1d5e18a,[endof]",,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,123.136.106.47,4131,AS38466,204.95.99.31,288,,MY,12,Shah Alam,,3.0833,101.5333,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Tapazom,203.106.150.240,7624,AS4788,204.95.99.167,1431,,MY,9,Penang,,5.4112,100.3354,0,0,GIVEME|makyah|111|46|,,,,,,,,,,,Low
SinkHoleMessage,1.31E+17,B106-VB,121.121.57.181,1353,AS9534,204.95.99.180,3175,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,5OF|UTK@A@Zx,X[REQGrW[??_Z<??R ,,,,,,,,,,Low
SinkHoleMessage,1.31E+17,B106-MULTI,60.53.243.206,16818,AS4788,204.95.99.109,102,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,180.74.99.187,58485,AS38322,204.95.99.31,1921,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,210.186.55.10,8933,AS4788,204.95.99.109,95,,MY,3,Kota Bharu,,6.1333,102.2386,0,0,lv||UsbV_020F4A59||USER/anuser||MY||WIN_8 X64||5||avast! Antivirus||[HD] Victoria's Secret Fashion Show 2013 - Taylor Swift.mp4 - VLC media player,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,118.100.232.125,38301,AS4788,204.95.99.86,83,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,1.9.103.108,19068,AS4788,204.95.99.31,1920,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,115.132.129.216,3201,AS4788,204.95.99.109,333,,MY,16,Kota Kinabalu,,5.9749,116.0724,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,203.106.158.181,12700,AS4788,204.95.99.31,81,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,1.9.103.98,20185,AS4788,204.95.99.86,2164,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,202.185.114.7,8551,AS132688,204.95.99.26,666,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,60.48.221.45,57269,AS4788,204.95.99.31,105,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,115.132.91.175,63575,AS4788,204.95.99.86,4442,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,203.106.149.193,12036,AS4788,204.95.99.31,1920,,MY,9,Penang,,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,1.9.97.129,2574,AS4788,204.95.99.31,288,,MY,3,Kota Bharu,,6.1333,102.2386,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,115.133.76.237,61280,AS4788,204.95.99.109,1998,,MY,16,Kota Kinabalu,,5.9749,116.0724,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,170.38.99.35,38685,AS2042,204.95.99.109,333,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,120.141.179.59,50792,AS38322,204.95.99.109,88,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,124.13.188.108,43208,AS4788,204.95.99.109,86,,MY,12,Petaling Jaya,,3.0833,101.65,0,0,lv||UsbV_2A160AF1||SE7EN-PC/se7en||unknown||WIN_7 X64||4||Avira Desktop||Microsoft Excel - 2014 -UTH & PCHI & AS- KAFAI DARUL MUHAJIRIN.xlsx,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,210.186.58.18,13223,AS4788,204.95.99.109,333,,MY,11,Kuching,,1.55,110.3333,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,60.50.117.193,50060,AS4788,204.95.99.109,95,,MY,16,Keningau,,5.3378,116.1602,0,0,lv||UsbV_FE6882E8||USER-PC/user||MY||WIN_7 X86||5||ESET Smart Security 7.0||Era FM Kota Kinabalu | Dengar Radio Live - Google Chrome,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,49.124.236.178,49436,AS4818,204.95.99.86,1604,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
